Batch Index,Time
1870,0.012059
1871,0.012004
1872,0.011947
1873,0.011999
1874,0.011898
1875,0.01211
1876,0.012499
1877,0.013868
1878,0.011985
1879,0.012013
1880,0.012004
1881,0.01202
1882,0.011957
1883,0.01196
1884,0.012043
1885,0.012005
1886,0.012002
1887,0.012044
1888,0.01198
1889,0.01197
1890,0.011994
1891,0.012022
1892,0.012028
1893,0.012044
1894,0.012008
1895,0.012023
1896,0.011991
1897,0.012011
1898,0.012003
1899,0.013917
1900,0.012075
1901,0.011966
1902,0.01194
1903,0.01198
1904,0.012057
1905,0.011964
1906,0.01207
1907,0.011974
1908,0.011984
1909,0.01199
1910,0.011987
1911,0.011971
1912,0.012029
1913,0.011982
1914,0.012045
1915,0.011986
1916,0.012126
1917,0.011972
1918,0.011934
1919,0.011962
1920,0.011992
1921,0.013976
1922,0.012003
1923,0.013991
1924,0.01197
1925,0.012087
1926,0.011932
1927,0.012028
1928,0.013457
1929,0.011887
1930,0.011981
1931,0.012002
1932,0.011871
1933,0.012028
1934,0.012027
1935,0.011908
1936,0.012047
1937,0.012022
1938,0.012064
1939,0.011937
1940,0.012046
1941,0.012027
1942,0.011892
1943,0.012033
1944,0.011979
1945,0.011949
1946,0.012005
1947,0.011959
1948,0.011924
1949,0.012003
1950,0.012069
1951,0.012047
1952,0.012009
1953,0.012101
1954,0.011983
1955,0.011944
1956,0.012016
1957,0.012058
1958,0.01193
1959,0.01198
1960,0.013643
1961,0.011963
1962,0.011996
1963,0.012017
1964,0.011914
1965,0.012055
1966,0.01202
1967,0.011971
1968,0.012007
1969,0.011908
1970,0.012052
1971,0.017599
1972,0.011983
1973,0.017458
1974,0.012089
1975,0.011993
1976,0.01194
1977,0.011954
1978,0.011973
1979,0.01195
1980,0.011953
1981,0.012046
1982,0.011965
1983,0.01192
1984,0.011947
1985,0.012004
1986,0.01468
1987,0.012026
1988,0.012028
1989,0.011981
1990,0.011987
1991,0.011957
1992,0.011866
1993,0.012032
1994,0.011958
1995,0.011951
1996,0.011946
1997,0.012004
1998,0.011963
1999,0.012031
2000,0.012001
2001,0.011935
2002,0.012057
2003,0.012075
2004,0.011991
2005,0.012096
2006,0.011992
2007,0.012024
2008,0.013532
2009,0.012
2010,0.011982
2011,0.011964
2012,0.011986
2013,0.011992
2014,0.011962
2015,0.012004
2016,0.012003
2017,0.011969
2018,0.011996
2019,0.012061
2020,0.012012
2021,0.011992
2022,0.012016
2023,0.012024
2024,0.011968
2025,0.011965
2026,0.011992
2027,0.011999
2028,0.017151
2029,0.021136
2030,0.012144
2031,0.011983
2032,0.011981
2033,0.012067
2034,0.011897
2035,0.012051
2036,0.012136
2037,0.012052
2038,0.011918
2039,0.012063
2040,0.012092
2041,0.011981
2042,0.011977
2043,0.01198
2044,0.013704
2045,0.011999
2046,0.012004
2047,0.01188
2048,0.011997
2049,0.013751
2050,0.011944
2051,0.011958
2052,0.012006
2053,0.011956
2054,0.011997
2055,0.011983
2056,0.011999
2057,0.011994
2058,0.011983
2059,0.012005
2060,0.011947
2061,0.01409
2062,0.011968
2063,0.011977
2064,0.011983
2065,0.012012
2066,0.012009
2067,0.012029
2068,0.012016
2069,0.011951
2070,0.011966
2071,0.012051
2072,0.011932
2073,0.012017
2074,0.013752
2075,0.011995
2076,0.011994
2077,0.011971
2078,0.011919
2079,0.01197
2080,0.01194
2081,0.011894
2082,0.012043
2083,0.013634
2084,0.012072
2085,0.012031
2086,0.01214
2087,0.012028
2088,0.011914
2089,0.01201
2090,0.016522
2091,0.011921
2092,0.011914
2093,0.011969
2094,0.011857
2095,0.011881
2096,0.01199
2097,0.011984
2098,0.012032
2099,0.011997
2100,0.01197
2101,0.011948
2102,0.011881
2103,0.012024
2104,0.012037
2105,0.011886
2106,0.012043
2107,0.012027
2108,0.011935
2109,0.012063
2110,0.012017
2111,0.011933
2112,0.012071
2113,0.01202
2114,0.012019
2115,0.011936
2116,0.011969
2117,0.012065
2118,0.011939
2119,0.012015
2120,0.012084
2121,0.013868
2122,0.014011
2123,0.011969
2124,0.011983
2125,0.011988
2126,0.011915
2127,0.012012
2128,0.012045
2129,0.012009
2130,0.012008
2131,0.012035
2132,0.012014
2133,0.011846
2134,0.011999
2135,0.012033
2136,0.011976
2137,0.012004
2138,0.012062
2139,0.011899
2140,0.01204
2141,0.01208
2142,0.011968
2143,0.012037
2144,0.012054
2145,0.012002
2146,0.011928
2147,0.01207
2148,0.012019
2149,0.011977
2150,0.012005
2151,0.012071
2152,0.011924
2153,0.012019
2154,0.01207
2155,0.011996
2156,0.011938
2157,0.014678
2158,0.011948
2159,0.012129
2160,0.01207
2161,0.011993
2162,0.014625
2163,0.012045
2164,0.011975
2165,0.012012
2166,0.014081
2167,0.011971
2168,0.011992
2169,0.011993
2170,0.01194
2171,0.011962
2172,0.011964
2173,0.011924
2174,0.011979
2175,0.011978
2176,0.011898
2177,0.012
2178,0.012008
2179,0.011938
2180,0.011994
2181,0.011993
2182,0.012015
2183,0.01393
2184,0.013626
2185,0.01205
2186,0.012055
2187,0.011993
2188,0.011946
2189,0.012009
2190,0.011945
2191,0.011934
2192,0.011968
2193,0.01208
2194,0.012001
2195,0.012069
2196,0.01206
2197,0.011924
2198,0.013461
2199,0.011933
2200,0.011925
2201,0.011964
2202,0.011928
2203,0.012009
2204,0.011944
2205,0.011902
2206,0.014672
2207,0.011975
2208,0.012054
2209,0.011949
2210,0.012025
2211,0.012103
2212,0.011971
2213,0.012028
2214,0.011935
2215,0.012055
2216,0.012004
2217,0.011983
2218,0.01204
2219,0.011969
2220,0.011997
2221,0.012065
2222,0.012094
2223,0.012013
2224,0.012159
2225,0.012085
2226,0.012051
2227,0.012002
2228,0.01195
2229,0.012055
2230,0.013734
2231,0.011929
2232,0.011981
2233,0.011999
2234,0.011858
2235,0.01188
2236,0.011983
2237,0.01201
2238,0.012062
2239,0.011986
2240,0.011998
2241,0.011922
2242,0.012005
2243,0.012086
2244,0.011992
2245,0.012024
2246,0.012009
2247,0.011976
2248,0.012046
2249,0.012108
2250,0.011945
2251,0.011952
2252,0.011981
2253,0.01204
2254,0.012002
2255,0.012013
2256,0.021249
2257,0.012027
2258,0.01207
2259,0.011972
2260,0.01201
2261,0.021446
2262,0.012058
2263,0.012011
2264,0.012065
2265,0.01204
2266,0.011993
2267,0.011956
2268,0.012059
2269,0.011989
2270,0.01192
2271,0.013721
2272,0.012152
2273,0.012039
2274,0.012021
2275,0.01207
2276,0.011952
2277,0.012028
2278,0.012026
2279,0.012019
2280,0.012067
2281,0.012019
2282,0.011998
2283,0.011993
2284,0.012028
2285,0.012016
2286,0.011963
2287,0.011943
2288,0.011946
2289,0.013135
2290,0.011953
2291,0.011937
2292,0.013924
2293,0.012056
2294,0.012532
2295,0.012002
2296,0.012065
2297,0.012064
2298,0.012066
2299,0.013801
2300,0.011988
2301,0.01206
2302,0.012055
2303,0.014176
2304,0.011997
2305,0.011986
2306,0.014057
2307,0.012095
2308,0.012053
2309,0.011973
2310,0.011997
2311,0.012001
2312,0.012009
2313,0.011975
2314,0.011986
2315,0.011964
2316,0.01721
2317,0.012034
2318,0.011971
2319,0.011931
2320,0.01198
2321,0.011977
2322,0.011949
2323,0.011986
2324,0.011909
2325,0.011948
2326,0.01192
2327,0.011973
2328,0.012025
2329,0.012019
2330,0.011956
2331,0.012031
2332,0.011989
2333,0.012017
2334,0.012059
2335,0.011977
2336,0.012072
2337,0.012011
2338,0.01193
2339,0.011992
2340,0.012016
2341,0.013546
2342,0.012059
2343,0.011988
2344,0.01194
2345,0.011882
2346,0.011873
2347,0.011953
2348,0.011836
2349,0.011792
2350,0.011891
2351,0.011974
2352,0.011981
2353,0.011932
2354,0.01202
2355,0.01191
2356,0.011967
2357,0.012056
2358,0.011986
2359,0.012142
2360,0.012115
2361,0.011865
2362,0.011863
2363,0.012027
2364,0.0122
2365,0.012049
2366,0.011969
2367,0.011934
2368,0.011894
2369,0.011852
2370,0.011878
2371,0.011907
2372,0.01192
2373,0.011983
2374,0.011986
2375,0.011971
2376,0.012069
2377,0.012017
2378,0.011964
2379,0.012009
2380,0.011996
2381,0.012021
2382,0.013896
2383,0.011984
2384,0.011977
2385,0.011908
2386,0.012054
2387,0.011936
2388,0.012001
2389,0.011968
2390,0.011931
2391,0.011929
2392,0.011998
2393,0.012036
2394,0.011988
2395,0.01198
2396,0.011947
2397,0.011947
2398,0.013698
2399,0.012114
2400,0.01211
2401,0.012018
2402,0.012014
2403,0.012049
2404,0.017377
2405,0.013739
2406,0.012011
2407,0.011912
2408,0.011969
2409,0.012006
2410,0.013993
2411,0.01198
2412,0.013406
2413,0.011854
2414,0.011912
2415,0.011926
2416,0.011936
2417,0.011901
2418,0.011908
2419,0.011946
2420,0.011915
2421,0.011986
2422,0.011897
2423,0.011985
2424,0.011955
2425,0.012044
2426,0.011944
2427,0.011995
2428,0.01203
2429,0.012006
2430,0.011943
2431,0.011834
2432,0.011873
2433,0.011959
2434,0.011912
2435,0.012043
2436,0.011943
2437,0.011999
2438,0.011961
2439,0.011953
2440,0.011948
2441,0.011948
2442,0.011923
2443,0.012024
2444,0.01195
2445,0.011972
2446,0.012
2447,0.012018
2448,0.012017
2449,0.011987
2450,0.011981
2451,0.012012
2452,0.01194
2453,0.01204
2454,0.011952
2455,0.013378
2456,0.011969
2457,0.011917
2458,0.011961
2459,0.013117
2460,0.014122
2461,0.011965
2462,0.012006
2463,0.011959
2464,0.011958
2465,0.012029
2466,0.011954
2467,0.01202
2468,0.012027
2469,0.01202
2470,0.011957
2471,0.012023
2472,0.011947
2473,0.011956
2474,0.011978
2475,0.011955
2476,0.011934
2477,0.012015
2478,0.011985
2479,0.012017
2480,0.012008
2481,0.012032
2482,0.011954
2483,0.012003
2484,0.011951
2485,0.011979
2486,0.011967
2487,0.012007
2488,0.01704
2489,0.012056
2490,0.011927
2491,0.013894
2492,0.01197
2493,0.011933
2494,0.011987
2495,0.012008
2496,0.011926
2497,0.012008
2498,0.012013
2499,0.012005
2500,0.011979
2501,0.011957
2502,0.011989
2503,0.011925
2504,0.011995
2505,0.011991
2506,0.012014
2507,0.011976
2508,0.011975
2509,0.011941
2510,0.012059
2511,0.013475
2512,0.011999
2513,0.012033
2514,0.01197
2515,0.012
2516,0.01197
2517,0.012016
2518,0.013589
2519,0.012076
2520,0.012016
2521,0.012018
2522,0.01191
2523,0.011911
2524,0.012024
2525,0.011895
2526,0.01202
2527,0.017054
2528,0.012083
2529,0.014023
2530,0.014643
2531,0.011906
2532,0.01196
2533,0.012035
2534,0.011885
2535,0.011946
2536,0.011929
2537,0.011946
2538,0.011874
2539,0.011894
2540,0.011949
2541,0.011964
2542,0.011959
2543,0.011965
2544,0.011961
2545,0.011984
2546,0.011996
2547,0.011963
2548,0.011981
2549,0.01194
2550,0.011933
2551,0.012282
2552,0.012759
2553,0.013178
2554,0.012042
2555,0.012005
2556,0.011994
2557,0.012002
2558,0.011986
2559,0.012025
2560,0.011947
2561,0.012035
2562,0.012004
2563,0.011948
2564,0.012014
2565,0.01201
2566,0.01201
2567,0.012018
2568,0.011981
2569,0.012012
2570,0.012021
2571,0.012016
2572,0.012094
2573,0.017512
2574,0.012028
2575,0.012093
2576,0.012056
2577,0.012089
2578,0.014044
2579,0.012075
2580,0.012025
2581,0.012147
2582,0.012062
2583,0.012002
2584,0.012076
2585,0.012098
2586,0.012074
2587,0.012128
2588,0.012056
2589,0.012007
2590,0.012077
2591,0.012072
2592,0.011976
2593,0.012064
2594,0.01206
2595,0.011994
2596,0.012039
2597,0.012038
2598,0.014578
2599,0.012087
2600,0.012051
2601,0.012011
2602,0.011989
2603,0.01203
2604,0.011967
2605,0.011949
2606,0.012037
2607,0.011974
2608,0.012097
2609,0.012025
2610,0.012114
2611,0.012052
2612,0.012097
2613,0.012073
2614,0.011994
2615,0.012106
2616,0.012142
2617,0.012076
2618,0.012042
2619,0.012082
2620,0.012049
2621,0.012058
2622,0.017433
2623,0.012061
2624,0.01213
2625,0.012145
2626,0.012055
2627,0.013758
2628,0.012134
2629,0.012071
2630,0.013644
2631,0.012312
2632,0.017268
2633,0.013486
2634,0.012135
2635,0.01207
2636,0.012064
2637,0.012121
2638,0.012023
2639,0.012039
2640,0.011921
2641,0.012011
2642,0.011966
2643,0.012041
2644,0.012013
2645,0.013677
2646,0.011985
2647,0.012021
2648,0.012031
2649,0.011942
2650,0.011989
2651,0.011991
2652,0.011992
2653,0.012007
2654,0.012002
2655,0.012026
2656,0.012055
2657,0.011959
2658,0.01199
2659,0.012036
2660,0.01199
2661,0.01203
2662,0.011958
2663,0.011988
2664,0.012025
2665,0.011981
2666,0.012032
2667,0.012057
2668,0.011997
2669,0.012038
2670,0.012038
2671,0.011963
2672,0.012041
2673,0.012015
2674,0.011973
2675,0.011987
2676,0.012027
2677,0.011997
2678,0.011974
2679,0.012039
2680,0.012
2681,0.01205
2682,0.012095
2683,0.012088
2684,0.022179
2685,0.012134
2686,0.011984
2687,0.012028
2688,0.012069
2689,0.011958
2690,0.012059
2691,0.012112
2692,0.012102
2693,0.011975
2694,0.012061
2695,0.012006
2696,0.012009
2697,0.011989
2698,0.011974
2699,0.013569
2700,0.012169
2701,0.012047
2702,0.012087
2703,0.012083
2704,0.012048
2705,0.012036
2706,0.011937
2707,0.021362
2708,0.012183
2709,0.012136
2710,0.012062
2711,0.012091
2712,0.012017
2713,0.01205
2714,0.012044
2715,0.01201
2716,0.012011
2717,0.012118
2718,0.011975
2719,0.012118
2720,0.013424
2721,0.01201
2722,0.012063
2723,0.012094
2724,0.012024
2725,0.01206
2726,0.011985
2727,0.011936
2728,0.012059
2729,0.01206
2730,0.011984
2731,0.012049
2732,0.01203
2733,0.012068
2734,0.012002
2735,0.012091
2736,0.012099
2737,0.011991
2738,0.012027
2739,0.017188
2740,0.012162
2741,0.012024
2742,0.012087
2743,0.012118
2744,0.020971
2745,0.012013
2746,0.012065
2747,0.012018
2748,0.012059
2749,0.0121
2750,0.012118
2751,0.013773
2752,0.012128
2753,0.012085
2754,0.01204
2755,0.012105
2756,0.012136
2757,0.021092
2758,0.012045
2759,0.011984
2760,0.011963
2761,0.012041
2762,0.012063
2763,0.012026
2764,0.012193
2765,0.012064
2766,0.011964
2767,0.012079
2768,0.012064
2769,0.012023
2770,0.012059
2771,0.012077
2772,0.012068
2773,0.012
2774,0.012099
2775,0.012064
2776,0.011906
2777,0.012086
2778,0.011989
2779,0.012
2780,0.012024
2781,0.012077
2782,0.01205
2783,0.012071
2784,0.012041
2785,0.012006
2786,0.013593
2787,0.01207
2788,0.012019
2789,0.012075
2790,0.012031
2791,0.012037
2792,0.012061
2793,0.014682
2794,0.012071
2795,0.01209
2796,0.012056
2797,0.01206
2798,0.011991
2799,0.01213
2800,0.013724
2801,0.012031
2802,0.013614
2803,0.012118
2804,0.012077
2805,0.01198
2806,0.012019
2807,0.012058
2808,0.011975
2809,0.012047
2810,0.012064
2811,0.012036
2812,0.012062
2813,0.012052
2814,0.012019
2815,0.012023
2816,0.017123
2817,0.012034
2818,0.012051
2819,0.012025
2820,0.012039
2821,0.012046
2822,0.012015
2823,0.012145
2824,0.011982
2825,0.012114
2826,0.012015
2827,0.012051
2828,0.013432
2829,0.012036
2830,0.012119
2831,0.012062
2832,0.012128
2833,0.012031
2834,0.012134
2835,0.01217
2836,0.012037
2837,0.012004
2838,0.012001
2839,0.012035
2840,0.013554
2841,0.012087
2842,0.011965
2843,0.012039
2844,0.012017
2845,0.011992
2846,0.012054
2847,0.01203
2848,0.012008
2849,0.012017
2850,0.012001
2851,0.012067
2852,0.011978
2853,0.012025
2854,0.012051
2855,0.011997
2856,0.011996
2857,0.012025
2858,0.012018
2859,0.011999
2860,0.011976
2861,0.012013
2862,0.014382
2863,0.011969
2864,0.012039
2865,0.011944
2866,0.01199
2867,0.011963
2868,0.012063
2869,0.01208
2870,0.012123
2871,0.012042
2872,0.012053
2873,0.01199
2874,0.012065
2875,0.012007
2876,0.012006
2877,0.012073
2878,0.011991
2879,0.012054
2880,0.012032
2881,0.011972
2882,0.01197
2883,0.012023
2884,0.011998
2885,0.012081
2886,0.012053
2887,0.012069
2888,0.012068
2889,0.023445
2890,0.01406
2891,0.012049
2892,0.012004
2893,0.012074
2894,0.012078
2895,0.012006
2896,0.012045
2897,0.012002
2898,0.012012
2899,0.012471
2900,0.012099
2901,0.012013
2902,0.012015
2903,0.013472
2904,0.012023
2905,0.011999
2906,0.012042
2907,0.013849
2908,0.012034
2909,0.012076
2910,0.013647
2911,0.012036
2912,0.012033
2913,0.011969
2914,0.012036
2915,0.012003
2916,0.01201
2917,0.013328
2918,0.012006
2919,0.011992
2920,0.011952
2921,0.011971
2922,0.012005
2923,0.011966
2924,0.012004
2925,0.011967
2926,0.011944
2927,0.011993
2928,0.011936
2929,0.011929
2930,0.012015
2931,0.01199
2932,0.012003
2933,0.011992
2934,0.012012
2935,0.011983
2936,0.012007
2937,0.012027
2938,0.01233
2939,0.015608
2940,0.012094
2941,0.012133
2942,0.012088
2943,0.011973
2944,0.012079
2945,0.012114
2946,0.012026
2947,0.012062
2948,0.012082
2949,0.014971
2950,0.012081
2951,0.011986
2952,0.012006
2953,0.012045
2954,0.011977
2955,0.013452
2956,0.012007
2957,0.011991
2958,0.011998
2959,0.012018
2960,0.011971
2961,0.012077
2962,0.013921
2963,0.011999
2964,0.011954
2965,0.011953
2966,0.012023
2967,0.011947
2968,0.011961
2969,0.012009
2970,0.011967
2971,0.012003
2972,0.012078
2973,0.0119
2974,0.012018
2975,0.011915
2976,0.011989
2977,0.012656
2978,0.012398
2979,0.011975
2980,0.012048
2981,0.011992
2982,0.011945
2983,0.011909
2984,0.012022
2985,0.012034
2986,0.011945
2987,0.01205
2988,0.012087
2989,0.012016
2990,0.012061
2991,0.012011
2992,0.012031
2993,0.012008
2994,0.011994
2995,0.013827
2996,0.012089
2997,0.011979
2998,0.012003
2999,0.012029
3000,0.01199
3001,0.012037
3002,0.012003
3003,0.012015
3004,0.012021
3005,0.012096
3006,0.012115
3007,0.012028
3008,0.012013
3009,0.012055
3010,0.011988
3011,0.011992
3012,0.011981
3013,0.012044
3014,0.011951
3015,0.012022
3016,0.014016
3017,0.012076
3018,0.012069
3019,0.012056
3020,0.01201
3021,0.014459
3022,0.011964
3023,0.012144
3024,0.014142
3025,0.011909
3026,0.012056
3027,0.012018
3028,0.01195
3029,0.01205
3030,0.01204
3031,0.01196
3032,0.011977
3033,0.012047
3034,0.01203
3035,0.012089
3036,0.014385
3037,0.01204
3038,0.012025
3039,0.012039
3040,0.012058
3041,0.012111
3042,0.012082
3043,0.011933
3044,0.012015
3045,0.012039
3046,0.011956
3047,0.012085
3048,0.01203
3049,0.012005
3050,0.012002
3051,0.012003
3052,0.017546
3053,0.012064
3054,0.011915
3055,0.011982
3056,0.01207
3057,0.011967
3058,0.012027
3059,0.012149
3060,0.011946
3061,0.012107
3062,0.012058
3063,0.011988
3064,0.012069
3065,0.012038
3066,0.017402
3067,0.012023
3068,0.012032
3069,0.011993
3070,0.012076
3071,0.013787
3072,0.011968
3073,0.01214
3074,0.012018
3075,0.012035
3076,0.012009
3077,0.011939
3078,0.012036
3079,0.011934
3080,0.011985
3081,0.011975
3082,0.012206
3083,0.012113
3084,0.012034
3085,0.01209
3086,0.011988
3087,0.011949
3088,0.012014
3089,0.011946
3090,0.011935
3091,0.012105
3092,0.01202
3093,0.011989
3094,0.012023
3095,0.011918
3096,0.012062
3097,0.012024
3098,0.011996
3099,0.012013
3100,0.011917
3101,0.012046
3102,0.011971
3103,0.011965
3104,0.013818
3105,0.012127
3106,0.01207
3107,0.012054
3108,0.011998
3109,0.011956
3110,0.01203
3111,0.011992
3112,0.011987
3113,0.012007
3114,0.012053
3115,0.012001
3116,0.012062
3117,0.012117
3118,0.012019
3119,0.013992
3120,0.012047
3121,0.012021
3122,0.014718
3123,0.012023
3124,0.012078
3125,0.012068
3126,0.011988
3127,0.014509
3128,0.0121
3129,0.011937
3130,0.012093
3131,0.01207
3132,0.01195
3133,0.012055
3134,0.013849
3135,0.012083
3136,0.023339
3137,0.013821
3138,0.012028
3139,0.012027
3140,0.012016
3141,0.012028
3142,0.011955
3143,0.012019
3144,0.012006
3145,0.012018
3146,0.01193
3147,0.01203
3148,0.01204
3149,0.011942
3150,0.012011
3151,0.012057
3152,0.012005
3153,0.014101
3154,0.011989
3155,0.011923
3156,0.012003
3157,0.012004
3158,0.011966
3159,0.012011
3160,0.011964
3161,0.012041
3162,0.011971
3163,0.011985
3164,0.012003
3165,0.01196
3166,0.012053
3167,0.012017
3168,0.011989
3169,0.012017
3170,0.01206
3171,0.012491
3172,0.012055
3173,0.012045
3174,0.012004
3175,0.012044
3176,0.011974
3177,0.01204
3178,0.012021
3179,0.013571
3180,0.011945
3181,0.012086
3182,0.012084
3183,0.011962
3184,0.01202
3185,0.012039
3186,0.012004
3187,0.012047
3188,0.011982
3189,0.012022
3190,0.011928
3191,0.011987
3192,0.012063
3193,0.011956
3194,0.011998
3195,0.012071
3196,0.011975
3197,0.012023
3198,0.01202
3199,0.012006
3200,0.012097
3201,0.012014
3202,0.01205
3203,0.011959
3204,0.012007
3205,0.012058
3206,0.01196
3207,0.012032
3208,0.012044
3209,0.012005
3210,0.012008
3211,0.012058
3212,0.01374
3213,0.012055
3214,0.012015
3215,0.012002
3216,0.011986
3217,0.012012
3218,0.012035
3219,0.017005
3220,0.012057
3221,0.012008
3222,0.012083
3223,0.011983
3224,0.012058
3225,0.01371
3226,0.017599
3227,0.012027
3228,0.012042
3229,0.011998
3230,0.011969
3231,0.012028
3232,0.012022
3233,0.012015
3234,0.012047
3235,0.012016
3236,0.012017
3237,0.011978
3238,0.012002
3239,0.01205
3240,0.012484
3241,0.012001
3242,0.012049
3243,0.013229
3244,0.012055
3245,0.012012
3246,0.013381
3247,0.012062
3248,0.011972
3249,0.012082
3250,0.012018
3251,0.012022
3252,0.012012
3253,0.012041
3254,0.011979
3255,0.012029
3256,0.013768
3257,0.011991
3258,0.011923
3259,0.01197
3260,0.011975
3261,0.012035
3262,0.012407
3263,0.012051
3264,0.011935
3265,0.011979
3266,0.01202
3267,0.01192
3268,0.012045
3269,0.012126
3270,0.011911
3271,0.012077
3272,0.011988
3273,0.012053
3274,0.01207
3275,0.01199
3276,0.011982
3277,0.011921
3278,0.012023
3279,0.012041
3280,0.011982
3281,0.011983
3282,0.012034
3283,0.011953
3284,0.012016
3285,0.012044
3286,0.012029
3287,0.012048
3288,0.012039
3289,0.011991
3290,0.011981
3291,0.012031
3292,0.011971
3293,0.013444
3294,0.012055
3295,0.012066
3296,0.012085
3297,0.012111
3298,0.012056
3299,0.011981
3300,0.012047
3301,0.012077
3302,0.01195
3303,0.012024
3304,0.012056
3305,0.013719
3306,0.012082
3307,0.012058
3308,0.012564
3309,0.013556
3310,0.012038
3311,0.012059
3312,0.011999
3313,0.011991
3314,0.011953
3315,0.012018
3316,0.012003
3317,0.011895
3318,0.012063
3319,0.012021
3320,0.012012
3321,0.012005
3322,0.013714
3323,0.012012
3324,0.012017
3325,0.012025
3326,0.011998
3327,0.01201
3328,0.012076
3329,0.012096
3330,0.012
3331,0.012076
3332,0.012041
3333,0.012096
3334,0.01206
3335,0.012033
3336,0.012014
3337,0.017617
3338,0.012004
3339,0.011953
3340,0.011905
3341,0.01202
3342,0.011988
3343,0.011998
3344,0.012054
3345,0.012013
3346,0.011975
3347,0.012038
3348,0.011978
3349,0.011984
3350,0.011997
3351,0.012031
3352,0.012034
3353,0.011954
3354,0.012022
3355,0.01201
3356,0.011953
3357,0.012036
3358,0.011961
3359,0.012036
3360,0.011983
3361,0.011986
3362,0.020768
3363,0.012004
3364,0.020988
3365,0.013759
3366,0.01202
3367,0.012002
3368,0.012017
3369,0.011931
3370,0.012012
3371,0.01204
3372,0.011879
3373,0.011989
3374,0.012022
3375,0.011984
3376,0.012075
3377,0.012009
3378,0.012023
3379,0.012067
3380,0.01198
3381,0.012031
3382,0.011903
3383,0.012049
3384,0.012019
3385,0.011895
3386,0.012022
3387,0.012016
3388,0.011961
3389,0.01204
3390,0.011998
3391,0.012023
3392,0.012002
3393,0.01202
3394,0.011981
3395,0.011936
3396,0.012035
3397,0.011992
3398,0.011922
3399,0.01203
3400,0.012052
3401,0.012013
3402,0.012022
3403,0.012041
3404,0.012036
3405,0.012099
3406,0.012025
3407,0.012019
3408,0.012001
3409,0.014059
3410,0.011985
3411,0.012087
3412,0.012046
3413,0.013924
3414,0.012028
3415,0.012114
3416,0.012041
3417,0.012058
3418,0.016964
3419,0.012009
3420,0.012008
3421,0.011963
3422,0.012042
3423,0.012087
3424,0.011938
3425,0.012012
3426,0.017352
3427,0.013715
3428,0.011927
3429,0.012095
3430,0.012112
3431,0.012021
3432,0.012026
3433,0.01206
3434,0.012014
3435,0.013536
3436,0.011977
3437,0.011933
3438,0.012025
3439,0.012005
3440,0.011913
3441,0.011972
3442,0.01193
3443,0.012
3444,0.011944
3445,0.011896
3446,0.011959
3447,0.011933
3448,0.011986
3449,0.01203
3450,0.011874
3451,0.011963
3452,0.012061
3453,0.01195
3454,0.011991
3455,0.012
3456,0.011965
3457,0.011989
3458,0.012035
3459,0.011999
3460,0.01197
3461,0.012023
3462,0.011977
3463,0.01201
3464,0.012006
3465,0.012049
3466,0.012081
3467,0.012013
3468,0.012052
3469,0.011941
3470,0.012016
3471,0.011991
3472,0.011974
3473,0.014412
3474,0.012056
3475,0.011972
3476,0.011973
3477,0.011979
3478,0.011976
3479,0.011991
3480,0.011963
3481,0.012003
3482,0.011958
3483,0.01198
3484,0.011972
3485,0.011986
3486,0.011997
3487,0.012076
3488,0.011975
3489,0.012026
3490,0.011951
3491,0.012042
3492,0.011967
3493,0.01201
3494,0.012
3495,0.011976
3496,0.012013
3497,0.01206
3498,0.011949
3499,0.012013
3500,0.012036
3501,0.012005
3502,0.011987
3503,0.012029
3504,0.012009
3505,0.012114
3506,0.011985
3507,0.012104
3508,0.012022
3509,0.012066
3510,0.012025
3511,0.011986
3512,0.014087
3513,0.013866
3514,0.012036
3515,0.012019
3516,0.012012
3517,0.012027
3518,0.012014
3519,0.013985
3520,0.012014
3521,0.011994
3522,0.011972
3523,0.011997
3524,0.011978
3525,0.012016
3526,0.012049
3527,0.012087
3528,0.011976
3529,0.011978
3530,0.011932
3531,0.012011
3532,0.012036
3533,0.011987
3534,0.013686
3535,0.012073
3536,0.012104
3537,0.017235
3538,0.011998
3539,0.013665
3540,0.012726
3541,0.015023
3542,0.012141
3543,0.011994
3544,0.012012
3545,0.012096
3546,0.012536
3547,0.012059
3548,0.012138
3549,0.011982
3550,0.015251
3551,0.012011
3552,0.012051
3553,0.011941
3554,0.011959
3555,0.011971
3556,0.011989
3557,0.011992
3558,0.011911
3559,0.012029
3560,0.01201
3561,0.012029
3562,0.012002
3563,0.012099
3564,0.011984
3565,0.012094
3566,0.011982
3567,0.012096
3568,0.011961
3569,0.012022
3570,0.012092
3571,0.011957
3572,0.012007
3573,0.01205
3574,0.013437
3575,0.01201
3576,0.01218
3577,0.011879
3578,0.012066
3579,0.012015
3580,0.011897
3581,0.012
3582,0.012015
3583,0.011954
3584,0.012028
3585,0.011987
3586,0.012018
3587,0.012003
3588,0.012001
3589,0.012009
3590,0.011892
3591,0.012033
3592,0.012017
3593,0.011948
3594,0.012035
3595,0.012014
3596,0.012015
3597,0.01207
3598,0.012029
3599,0.011993
3600,0.012024
3601,0.012031
3602,0.012046
3603,0.011982
3604,0.012191
3605,0.011953
3606,0.012087
3607,0.012443
3608,0.012107
3609,0.011965
3610,0.012118
3611,0.012031
3612,0.012056
3613,0.012031
3614,0.012055
3615,0.012029
3616,0.011973
3617,0.013826
3618,0.01202
3619,0.012024
